text,sentiment,set
"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .",negative,train
"Both operating profit and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",positive,train
"Tieto was looking for an energy solution which would best support the idea of sustainable development , and we were happy to be able to provide such a solution , saysJouni Haikarainen , Vice President , Fortum .",positive,train
Venture firm Benchmark raises new fund without early Uber investor: source,positive,train
Finnish Vacon has signed significant deals with Norwegian Scandinavian Electric Systems ( SES ) on the supply of AC drives .,positive,train
The Group 's business is balanced by its broad portfolio of sports and presence in all major markets .,positive,train
"`` It gives us a sense of pride and exposure , '' said Bruce Hansen , the SVH sales representative for Wolverine .",positive,train
"At the moment , Valio is not worried , but if the ban continues for long , it may become quite a problem .",negative,train
It is a disappointment to see the plan folded .,negative,train
Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .,positive,train
Aspocomp has a large factory in China and a factory building project in India that was halted due to financing problems .,negative,train
"Sales climbed 19.2 pct to 1.002 bln eur , surpassing the 953 mln eur consensus figure .",positive,train
"Handelsbanken ranked before Local Cooperative Banks and Aktia in customer loyalty this time too , however .",positive,train
"On Wednesday he announced that the government would propose granting a licence for two reactors , one to be built by Fennovoima , and the other by TVO .",positive,train
The Finnish daily Kauppalehti surmises that Finnish supplier Rautaruukki has raised its prices above Aker 's comfort zone .,negative,train
American Airlines seeing slow but steady rise in domestic demand,positive,train
"Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn .",negative,train
"`` UPM 's deliveries increased during the third quarter by 4 percent , and the efficiency of operations improved , '' Chief Executive Jussi Pesonen said .",positive,train
"In banking , Sampo A was unchanged at 14.24 eur and Nordea rose 0.42 pct to 9.51 eur .",positive,train
"Finnish Suominen Corporation that makes wet wipes , nonwovens , and flexible packaging is starting employer-employee negotiations at its Tampere plant in Finland to lay off about 25 employees .",negative,train
16 February 2011 - Finnish industrial machinery company Metso Oyj ( HEL : MEO1V ) said today it will deliver minerals processing equipment and basic engineering to Canadian miner Northland Resources ( OSL : NAUR ) ( TSE : NAU ) .,positive,train
"Divisional sales demand in the half remained `` inconsistent '' , it added .",negative,train
"EU court ruling on Starbucks, Fiat million euro tax orders on September 24",negative,train
"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .",negative,train
"We are very pleased with the fine co-operation between the two countries in recent times , he said .",positive,train
"Net interest income totaled EUR 15.9 mn , compared to EUR 15.6 mn a year earlier .",positive,train
"Beat laments Uber's Colombia departure, but will not hold back in its absence",positive,train
"Profit before taxes amounted to EUR 56.5 mn , down from EUR 232.9 mn a year ago .",negative,train
Cramo slipped to a pretax loss of EUR 6.7 million from a pretax profit of EUR 58.9 million .,negative,train
Kraft Heinz ask employees to work from home; provide travel restriction,negative,train
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,positive,train
"Metrics in QPR ScoreCard now support date , text and milestone-based values , which improve its support for managing projects around performance or process-related content .",positive,train
Finnish Bank of +_land reports its operating profit fell to EUR 4.9 mn in the third quarter of 2007 from EUR 5.6 mn in the third quarter of 2006 .,negative,train
"The Estonian electronic components factory , Elcoteq , is running out of material because of the closure of air traffic .",negative,train
Factbox: U.S. imposes Iran sanctions on China tankers,negative,train
"Commission income decreased to EUR 3.8 mn , compared to EUR 4.6 mn in the third quarter of 2007 .",negative,train
"Known as Post Bank , the concept would see Fidelity Bank rolling out 75 offices in Ghana Post premises , to provide financial services to the people .",positive,train
Hudson's Bay Co seeks to bolster Saks off-price stores with staff move,positive,train
Disney says coronavirus could impact consumer behavior,negative,train
"In recent months , Capman has taken significant steps to simplify its operations , CEO Lennart Simonsen said .",positive,train
21 December 2010 - Finnish industrial machinery company Wartsila Oyj Abp HEL : WRT1V said yesterday it had won an order to design a liquefied natural gas LNG powered platform supply vessel PSV for Norwegian oil service provider Eidesvik Offshore ASA OSL : EIOF .,positive,train
"Ruukki has signed a contract to deliver and install the steel structures for a bridge over the Kyronsalmi strait in Savonlinna , Finland .",positive,train
"`` While concerns remain longer term , size and scale may enable Nokia to hold on to its newfound margin improvements in the near term , '' the analyst wrote .",positive,train
"Thus the method will cut working costs , and will fasten the planning and building processes .",positive,train
The acquisition is part of Ramirent 's strategy to strengthen its position in selected locations .,positive,train
Hobby Hall 's sales decrease 26 pct due to implementing a new information system that involved changing in the principal of posting sales .,negative,train
"Earnings per share EPS amounted to EUR0 .03 , up from the loss of EUR0 .08 .",positive,train
"Finnair 's Tallinn-based subsidiary , Aero AS , carried 23,335 passengers , a decline of 60.8 % , on routes between Helsinki and the Baltic capitals and within Southern Finland .",negative,train
The number of salaried employees and group administration employees to be dismissed from the Sievi units is 17 .,negative,train
"Profitability ( EBIT % ) was 13.9 % , compared to 13.1 % in the previous-year period .",positive,train
Hand-holding in the pandemic: Wealth managers grapple with new reality,negative,train
Managing Director Kari Inkinen says that Sponda 's leasing operations developed highly favourably .,positive,train
"Repair and maintenance business accounted for net sales of EUR 645.3 mn , up from EUR 563.6 mn .",positive,train
"Oil up 3% as countries ease lockdowns, production falls",positive,train
"The pilot project proved that RIFD technology is ideal for our purposes '' , comments Olli Saarinen , Material Handling Supervisor at Yara .",positive,train
"However , Simdax will remain available in the markets where it already has been approved as it has marketing authorisations or submitted applications in more than 40 countries , Orion added .",positive,train
Combining this deep domain expertise with our Application Service Management ASM and outsourcing service offerings has now proved to be a winning combination .,positive,train
"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .",negative,train
